"T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.6307,1.2407,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.63308,1.2431,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.63546,1.2455,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.63784,1.2478,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.64022,1.2502,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.6426,1.2526,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.64498,1.255,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.64736,1.2574,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.64974,1.2597,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.65212,1.2621,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.6545,1.2645,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.65688,1.2669,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.65926,1.2693,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.66164,1.2716,0.21,0
1.6961,2.3925,-0.017839,0,1.3135,1.0842,1,0.66402,1.274,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.6664,1.2764,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.66878,1.2788,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.67116,1.2812,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.67354,1.2835,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.67592,1.2859,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.6783,1.2883,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.68068,1.2907,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.68306,1.2931,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.68544,1.2954,0.21,0
2.3245,1.3743,0.027488,0,3.1725,1.9108,1,0.68782,1.2978,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.6902,1.3002,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.69258,1.3026,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.69496,1.305,0.21,0
