# time Uy_probe0 Uy_probe1
84.764 0.0307129 0.217225
84.765 0.0316631 0.21781
84.766 0.0326141 0.218393
84.767 0.0335657 0.218976
84.768 0.0345179 0.219559
84.769 0.0354708 0.220141
84.77 0.0364242 0.220722
84.771 0.037378 0.221303
84.772 0.0383311 0.221883
84.773 0.0392821 0.222463
84.774 0.040239 0.223042
84.775 0.0411968 0.223621
84.776 0.0421554 0.224199
84.777 0.0431147 0.224776
84.778 0.0440747 0.225353
84.779 0.0450354 0.225929
84.78 0.0459968 0.226505
84.781 0.0469588 0.22708
84.782 0.0479215 0.227655
84.783 0.0488848 0.228229
84.784 0.0498488 0.228802
84.785 0.0508132 0.229375
84.786 0.0517779 0.229947
84.787 0.0527439 0.230518
84.788 0.0537105 0.231089
84.789 0.0546778 0.23166
84.79 0.0556457 0.232229
84.791 0.0566141 0.232799
84.792 0.0575831 0.233367
84.793 0.0585526 0.233935
84.794 0.0595226 0.234502
84.795 0.0604929 0.235069
84.796 0.0614634 0.235635
84.797 0.0624336 0.236201
84.798 0.0634012 0.236766
84.799 0.0643666 0.23733
84.8 0.0653421 0.237894
84.801 0.0663186 0.238457
84.802 0.0672958 0.239019
84.803 0.0682737 0.239581
84.804 0.0692523 0.240143
84.805 0.0702314 0.240704
84.806 0.0712112 0.241264
84.807 0.0721917 0.241823
84.808 0.0731727 0.242382
84.809 0.0741543 0.24294
84.81 0.0751366 0.243498
84.811 0.0761197 0.244055
84.812 0.0771034 0.244611
84.813 0.0780877 0.245167
84.814 0.0790728 0.245722
84.815 0.0800585 0.246277
84.816 0.0810448 0.246831
84.817 0.0820319 0.247384
84.818 0.0830202 0.247937
84.819 0.0840107 0.248489
84.82 0.0850067 0.249041
84.821 0.0859947 0.249591
84.822 0.0869831 0.250141
84.823 0.087972 0.250691
84.824 0.0889613 0.25124
84.825 0.0899512 0.251788
84.826 0.0909417 0.252335
84.827 0.0919328 0.252882
84.828 0.0929243 0.253428
84.829 0.0939163 0.253974
84.83 0.0949089 0.254519
84.831 0.095902 0.255063
84.832 0.0968956 0.255607
84.833 0.0978898 0.25615
84.834 0.0988845 0.256692
84.835 0.0998798 0.257234
84.836 0.100876 0.257775
84.837 0.101872 0.258315
84.838 0.102869 0.258855
84.839 0.103866 0.259394
84.84 0.104864 0.259932
84.841 0.105862 0.26047
84.842 0.106859 0.261007
84.843 0.107858 0.261543
84.844 0.108858 0.262079
84.845 0.109859 0.262614
84.846 0.11086 0.263148
84.847 0.111861 0.263682
84.848 0.112863 0.264215
84.849 0.113866 0.264748
84.85 0.114869 0.265279
84.851 0.115872 0.26581
84.852 0.116876 0.266341
84.853 0.11788 0.26687
84.854 0.118885 0.267399
84.855 0.11989 0.267928
84.856 0.120896 0.268455
84.857 0.121902 0.268982
84.858 0.122909 0.269509
84.859 0.123916 0.270034
84.86 0.124924 0.270559
84.861 0.125932 0.271083
84.862 0.12694 0.271607
84.863 0.127949 0.27213
84.864 0.128959 0.272652
84.865 0.129969 0.273173
84.866 0.130979 0.273694
84.867 0.13199 0.274214
84.868 0.133001 0.274734
84.869 0.134013 0.275252
84.87 0.135025 0.27577
84.871 0.136037 0.276288
84.872 0.13705 0.276804
84.873 0.138063 0.27732
84.874 0.139076 0.277836
84.875 0.14009 0.27835
84.876 0.141105 0.278864
84.877 0.142119 0.279377
84.878 0.143134 0.27989
84.879 0.14415 0.280401
84.88 0.145166 0.280912
84.881 0.146182 0.281423
84.882 0.147199 0.281932
84.883 0.148216 0.282441
84.884 0.149233 0.282949
84.885 0.150251 0.283457
84.886 0.151269 0.283964
84.887 0.152288 0.28447
84.888 0.153309 0.284975
84.889 0.154328 0.28548
84.89 0.155348 0.285984
84.891 0.156368 0.286487
84.892 0.157388 0.28699
84.893 0.158409 0.287491
84.894 0.159429 0.287992
84.895 0.160451 0.288493
84.896 0.161472 0.288992
84.897 0.162494 0.289491
84.898 0.163516 0.289989
84.899 0.164539 0.290487
84.9 0.165562 0.290984
84.901 0.166585 0.29148
84.902 0.167608 0.291975
84.903 0.168632 0.292469
84.904 0.169656 0.292963
84.905 0.170681 0.293456
84.906 0.171705 0.293949
84.907 0.17273 0.29444
84.908 0.173756 0.294931
84.909 0.174781 0.295421
84.91 0.175807 0.295911
84.911 0.176834 0.2964
84.912 0.177861 0.296888
84.913 0.178887 0.297375
84.914 0.179914 0.297861
84.915 0.180941 0.298347
84.916 0.181969 0.298832
84.917 0.182997 0.299316
84.918 0.184024 0.2998
84.919 0.185053 0.300283
84.92 0.186081 0.300765
84.921 0.18711 0.301246
84.922 0.188138 0.301727
84.923 0.189168 0.302206
84.924 0.190197 0.302685
84.925 0.191226 0.303164
84.926 0.192256 0.303641
84.927 0.193286 0.304118
84.928 0.194316 0.304594
84.929 0.195347 0.30507
84.93 0.196378 0.305544
84.931 0.197409 0.306018
84.932 0.19844 0.306491
84.933 0.199471 0.306963
84.934 0.200503 0.307435
84.935 0.201537 0.307906
84.936 0.202568 0.308376
84.937 0.2036 0.308845
84.938 0.204632 0.309314
84.939 0.205665 0.309782
84.94 0.206697 0.310249
84.941 0.20773 0.310715
84.942 0.208762 0.31118
84.943 0.209795 0.311645
84.944 0.210828 0.312109
84.945 0.211861 0.312572
84.946 0.212895 0.313035
84.947 0.213928 0.313497
84.948 0.214962 0.313958
84.949 0.215996 0.314418
84.95 0.21703 0.314877
84.951 0.218064 0.315336
84.952 0.219098 0.315794
84.953 0.220132 0.316251
84.954 0.221167 0.316707
84.955 0.222202 0.317163
84.956 0.223236 0.317617
84.957 0.224271 0.318071
84.958 0.225307 0.318525
84.959 0.226342 0.318977
84.96 0.227377 0.319429
84.961 0.228412 0.31988
84.962 0.229448 0.32033
84.963 0.230483 0.320779
84.964 0.231518 0.321228
84.965 0.232553 0.321676
84.966 0.233589 0.322123
84.967 0.234624 0.322569
84.968 0.23566 0.323015
84.969 0.236696 0.323459
84.97 0.237731 0.323903
84.971 0.238767 0.324346
84.972 0.239803 0.324789
84.973 0.240839 0.32523
84.974 0.241874 0.325671
84.975 0.24291 0.326111
84.976 0.243946 0.326551
84.977 0.244982 0.326989
84.978 0.246019 0.327427
84.979 0.247055 0.327864
84.98 0.248092 0.3283
84.981 0.249128 0.328735
84.982 0.250164 0.32917
84.983 0.2512 0.329603
84.984 0.252236 0.330036
84.985 0.253272 0.330469
84.986 0.254308 0.3309
84.987 0.255343 0.33133
84.988 0.256379 0.33176
84.989 0.257415 0.332189
84.99 0.258451 0.332617
84.991 0.259487 0.333045
84.992 0.260522 0.333472
84.993 0.261558 0.333897
84.994 0.262594 0.334322
84.995 0.26363 0.334747
84.996 0.264665 0.33517
84.997 0.265701 0.335593
84.998 0.266736 0.336015
84.999 0.267772 0.336436
85 0.268808 0.336856
85.001 0.269844 0.337275
85.002 0.270879 0.337694
85.003 0.271914 0.338112
85.004 0.272949 0.338529
85.005 0.273983 0.338945
85.006 0.275018 0.339361
85.007 0.276053 0.339775
85.008 0.277087 0.340189
85.009 0.278122 0.340602
85.01 0.279156 0.341015
85.011 0.28019 0.341426
85.012 0.281224 0.341837
85.013 0.282258 0.342247
85.014 0.283292 0.342656
85.015 0.284326 0.343064
85.016 0.285361 0.343471
85.017 0.286394 0.343878
85.018 0.287427 0.344284
85.019 0.288461 0.344689
85.02 0.289493 0.345093
85.021 0.290526 0.345497
85.022 0.291559 0.345899
85.023 0.292591 0.346301
85.024 0.293624 0.346702
85.025 0.294656 0.347102
85.026 0.295688 0.347501
85.027 0.29672 0.3479
85.028 0.297752 0.348298
85.029 0.298783 0.348695
85.03 0.299814 0.349091
85.031 0.300845 0.349486
85.032 0.301876 0.349881
85.033 0.302906 0.350274
85.034 0.303936 0.350667
85.035 0.304966 0.351059
85.036 0.305996 0.351451
85.037 0.307026 0.351841
85.038 0.308055 0.352231
85.039 0.309084 0.35262
85.04 0.310113 0.353008
85.041 0.311142 0.353395
85.042 0.31217 0.353781
85.043 0.313198 0.354167
85.044 0.314226 0.354551
85.045 0.315253 0.354935
85.046 0.316281 0.355318
85.047 0.317308 0.355701
85.048 0.318335 0.356082
85.049 0.319361 0.356463
85.05 0.320387 0.356843
85.051 0.321413 0.357222
85.052 0.322439 0.3576
85.053 0.323464 0.357977
85.054 0.324489 0.358354
85.055 0.325514 0.35873
85.056 0.326538 0.359105
85.057 0.327562 0.359479
85.058 0.328586 0.359852
85.059 0.329609 0.360225
85.06 0.330633 0.360596
85.061 0.331655 0.360967
85.062 0.332678 0.361337
85.063 0.3337 0.361707
85.064 0.334722 0.362075
85.065 0.335743 0.362443
85.066 0.336764 0.362809
85.067 0.337785 0.363175
85.068 0.338805 0.36354
85.069 0.339825 0.363905
85.07 0.340845 0.364268
85.071 0.341864 0.364631
85.072 0.342882 0.364993
85.073 0.343901 0.365354
85.074 0.344919 0.365714
85.075 0.345937 0.366073
85.076 0.346954 0.366432
85.077 0.347971 0.36679
85.078 0.348987 0.367147
85.079 0.350003 0.367503
85.08 0.351019 0.367858
85.081 0.352034 0.368213
85.082 0.353048 0.368566
85.083 0.354063 0.368919
85.084 0.355077 0.369271
85.085 0.35609 0.369622
85.086 0.357103 0.369972
85.087 0.358115 0.370322
85.088 0.359127 0.370671
85.089 0.360139 0.371019
85.09 0.36115 0.371366
85.091 0.362161 0.371712
85.092 0.363171 0.372058
85.093 0.36418 0.372402
85.094 0.36519 0.372746
85.095 0.366198 0.373089
85.096 0.367207 0.373431
85.097 0.368214 0.373773
85.098 0.369221 0.374113
85.099 0.370228 0.374453
85.1 0.371234 0.374792
85.101 0.37224 0.37513
85.102 0.373245 0.375467
85.103 0.37425 0.375804
85.104 0.375254 0.376139
85.105 0.376257 0.376474
85.106 0.37726 0.376808
85.107 0.378263 0.377142
85.108 0.379265 0.377474
85.109 0.380266 0.377806
85.11 0.381267 0.378136
85.111 0.382267 0.378466
85.112 0.383267 0.378795
85.113 0.384266 0.379124
85.114 0.385264 0.379451
85.115 0.386262 0.379778
85.116 0.387259 0.380104
85.117 0.388256 0.380429
85.118 0.389252 0.380753
85.119 0.390248 0.381076
85.12 0.391243 0.381399
85.121 0.392237 0.381721
85.122 0.393231 0.382042
85.123 0.394224 0.382362
85.124 0.395216 0.382681
85.125 0.396208 0.383
85.126 0.397199 0.383317
85.127 0.39819 0.383634
85.128 0.39918 0.38395
85.129 0.400169 0.384266
85.13 0.401157 0.38458
85.131 0.402145 0.384894
85.132 0.403133 0.385207
85.133 0.404119 0.385519
85.134 0.405105 0.38583
85.135 0.40609 0.38614
85.136 0.407075 0.38645
85.137 0.408059 0.386759
85.138 0.409042 0.387067
85.139 0.410024 0.387374
85.14 0.411006 0.38768
85.141 0.411987 0.387986
85.142 0.412968 0.38829
85.143 0.413947 0.388594
85.144 0.414926 0.388897
85.145 0.415905 0.3892
85.146 0.416882 0.389501
85.147 0.417859 0.389802
85.148 0.418835 0.390102
85.149 0.41981 0.390401
85.15 0.420785 0.390699
85.151 0.421758 0.390997
85.152 0.422731 0.391294
85.153 0.423704 0.39159
85.154 0.424675 0.391885
85.155 0.425646 0.392179
85.156 0.426616 0.392473
85.157 0.427585 0.392766
85.158 0.428553 0.393058
85.159 0.429521 0.393349
85.16 0.430487 0.39364
85.161 0.431453 0.39393
85.162 0.432419 0.394219
85.163 0.433383 0.394508
85.164 0.434347 0.394795
85.165 0.435309 0.395082
85.166 0.436271 0.395367
85.167 0.437232 0.395652
85.168 0.438193 0.395936
85.169 0.439152 0.396219
85.17 0.440111 0.396501
85.171 0.441069 0.396783
85.172 0.442026 0.397064
85.173 0.442982 0.397343
85.174 0.443937 0.397622
85.175 0.444891 0.397901
85.176 0.445845 0.398178
85.177 0.446797 0.398455
85.178 0.447749 0.39873
85.179 0.4487 0.399005
85.18 0.44965 0.39928
85.181 0.450599 0.399553
85.182 0.451547 0.399826
85.183 0.452495 0.400098
85.184 0.453441 0.400369
85.185 0.454387 0.400639
85.186 0.455331 0.400909
85.187 0.456275 0.401178
85.188 0.457218 0.401446
85.189 0.45816 0.401713
85.19 0.459101 0.401979
85.191 0.460041 0.402245
85.192 0.46098 0.402509
85.193 0.461918 0.402773
85.194 0.462855 0.403037
85.195 0.463792 0.403299
85.196 0.464727 0.403561
85.197 0.465661 0.403822
85.198 0.466595 0.404082
85.199 0.467527 0.404341
85.2 0.468459 0.4046
85.201 0.469389 0.404857
85.202 0.470318 0.405115
85.203 0.471247 0.405371
85.204 0.472174 0.405626
85.205 0.473101 0.405881
85.206 0.474027 0.406135
85.207 0.474951 0.406388
85.208 0.475875 0.406641
85.209 0.476797 0.406892
85.21 0.477719 0.407143
85.211 0.478639 0.407393
85.212 0.479559 0.407643
85.213 0.480477 0.407891
85.214 0.481394 0.408139
85.215 0.482311 0.408386
85.216 0.483226 0.408633
85.217 0.48414 0.408878
85.218 0.485053 0.409123
85.219 0.485966 0.409367
85.22 0.486877 0.409611
85.221 0.487787 0.409853
85.222 0.488696 0.410095
85.223 0.489604 0.410336
85.224 0.490511 0.410576
85.225 0.491416 0.410816
85.226 0.492321 0.411055
85.227 0.493225 0.411293
85.228 0.494127 0.41153
85.229 0.495029 0.411767
85.23 0.495929 0.412002
85.231 0.496828 0.412238
85.232 0.497726 0.412472
85.233 0.498623 0.412705
85.234 0.49952 0.412938
85.235 0.500415 0.41317
85.236 0.501309 0.413401
85.237 0.502201 0.413632
85.238 0.503092 0.413862
85.239 0.503982 0.414091
85.24 0.504871 0.414319
85.241 0.50576 0.414547
85.242 0.506647 0.414774
85.243 0.507532 0.415
85.244 0.508416 0.415225
85.245 0.509299 0.41545
85.246 0.510181 0.415674
85.247 0.511062 0.415897
85.248 0.511943 0.416119
85.249 0.512821 0.416341
85.25 0.513698 0.416562
85.251 0.514574 0.416782
85.252 0.515448 0.417002
85.253 0.516322 0.417221
85.254 0.517194 0.417439
85.255 0.518065 0.417656
85.256 0.518935 0.417873
85.257 0.519804 0.418089
85.258 0.520671 0.418304
85.259 0.521537 0.418518
85.26 0.522402 0.418732
85.261 0.523266 0.418945
85.262 0.524128 0.419157
85.263 0.52499 0.419369
85.264 0.52585 0.419579
85.265 0.526709 0.41979
85.266 0.527566 0.419999
85.267 0.528422 0.420208
85.268 0.529277 0.420416
85.269 0.530131 0.420623
85.27 0.530983 0.420829
85.271 0.531835 0.421035
85.272 0.532685 0.42124
85.273 0.533533 0.421445
85.274 0.53438 0.421649
85.275 0.535226 0.421852
85.276 0.536071 0.422054
85.277 0.536915 0.422255
85.278 0.537757 0.422456
85.279 0.538598 0.422656
85.28 0.539437 0.422856
85.281 0.540276 0.423055
85.282 0.541113 0.423253
85.283 0.541948 0.42345
85.284 0.542783 0.423647
85.285 0.543616 0.423843
85.286 0.544448 0.424038
85.287 0.545278 0.424232
85.288 0.546108 0.424426
85.289 0.546936 0.424619
85.29 0.547762 0.424812
85.291 0.548587 0.425004
85.292 0.549411 0.425195
85.293 0.550233 0.425385
85.294 0.551054 0.425575
85.295 0.551874 0.425764
85.296 0.552692 0.425953
85.297 0.553509 0.42614
85.298 0.554325 0.426327
85.299 0.555139 0.426514
85.3 0.555952 0.426699
85.301 0.556764 0.426884
85.302 0.557574 0.427069
85.303 0.558382 0.427252
85.304 0.55919 0.427435
85.305 0.559996 0.427618
85.306 0.5608 0.427799
85.307 0.561603 0.42798
85.308 0.562405 0.42816
85.309 0.563206 0.42834
85.31 0.564005 0.428519
85.311 0.564802 0.428697
85.312 0.565598 0.428874
85.313 0.566393 0.429051
85.314 0.567187 0.429228
85.315 0.567979 0.429403
85.316 0.568769 0.429578
85.317 0.569558 0.429752
85.318 0.570346 0.429926
85.319 0.571132 0.430099
85.32 0.571917 0.430271
85.321 0.5727 0.430443
85.322 0.573482 0.430613
85.323 0.574263 0.430784
85.324 0.575042 0.430953
85.325 0.575819 0.431122
85.326 0.576595 0.431291
85.327 0.57737 0.431458
85.328 0.578143 0.431625
85.329 0.578915 0.431792
85.33 0.579685 0.431957
85.331 0.580454 0.432122
85.332 0.581221 0.432287
85.333 0.581987 0.432451
85.334 0.582752 0.432614
85.335 0.583515 0.432776
85.336 0.584276 0.432938
85.337 0.585036 0.433099
85.338 0.585794 0.43326
85.339 0.586551 0.43342
85.34 0.587307 0.433579
85.341 0.588061 0.433738
85.342 0.588813 0.433896
85.343 0.589564 0.434054
85.344 0.590314 0.43421
85.345 0.591062 0.434367
85.346 0.591808 0.434522
85.347 0.592553 0.434677
85.348 0.593296 0.434831
85.349 0.594038 0.434985
85.35 0.594778 0.435138
85.351 0.595517 0.43529
85.352 0.596254 0.435442
85.353 0.59699 0.435593
85.354 0.597724 0.435744
85.355 0.598457 0.435894
85.356 0.599188 0.436043
85.357 0.599918 0.436192
85.358 0.600646 0.43634
85.359 0.601372 0.436488
85.36 0.602097 0.436635
85.361 0.60282 0.436781
85.362 0.603542 0.436927
85.363 0.604262 0.437072
85.364 0.604981 0.437216
85.365 0.605698 0.43736
85.366 0.606414 0.437503
85.367 0.607128 0.437646
85.368 0.60784 0.437788
85.369 0.608551 0.437929
85.37 0.60926 0.43807
85.371 0.609968 0.438211
85.372 0.610674 0.43835
85.373 0.611378 0.438489
85.374 0.612081 0.438628
85.375 0.612783 0.438766
85.376 0.613482 0.438903
85.377 0.61418 0.43904
85.378 0.614877 0.439176
85.379 0.615572 0.439312
85.38 0.616265 0.439446
85.381 0.616957 0.439581
85.382 0.617647 0.439715
85.383 0.618335 0.439848
85.384 0.619022 0.439981
85.385 0.619707 0.440113
85.386 0.620391 0.440244
85.387 0.621073 0.440375
85.388 0.621754 0.440506
85.389 0.622433 0.440635
85.39 0.62311 0.440765
85.391 0.623785 0.440893
85.392 0.624459 0.441021
85.393 0.625132 0.441149
85.394 0.625802 0.441276
85.395 0.626471 0.441402
85.396 0.627138 0.441528
85.397 0.627804 0.441653
85.398 0.628468 0.441778
85.399 0.629131 0.441902
85.4 0.629791 0.442025
85.401 0.630451 0.442149
85.402 0.631108 0.442271
85.403 0.631764 0.442393
85.404 0.632418 0.442514
85.405 0.633071 0.442635
85.406 0.633721 0.442756
85.407 0.634371 0.442875
85.408 0.635018 0.442995
85.409 0.635664 0.443113
85.41 0.636308 0.443231
85.411 0.636951 0.443349
85.412 0.637591 0.443466
85.413 0.638231 0.443582
85.414 0.638868 0.443698
85.415 0.639504 0.443814
85.416 0.640138 0.443929
85.417 0.640771 0.444043
85.418 0.641402 0.444157
85.419 0.642031 0.44427
85.42 0.642659 0.444383
85.421 0.643284 0.444495
85.422 0.643908 0.444607
85.423 0.644531 0.444718
85.424 0.645151 0.444829
85.425 0.64577 0.444939
85.426 0.646387 0.445049
85.427 0.647003 0.445158
85.428 0.647617 0.445266
85.429 0.648229 0.445374
85.43 0.64884 0.445482
85.431 0.649449 0.445589
85.432 0.650056 0.445696
85.433 0.650661 0.445802
85.434 0.651265 0.445907
85.435 0.651867 0.446012
85.436 0.652467 0.446117
85.437 0.653065 0.446221
85.438 0.653662 0.446324
85.439 0.654257 0.446427
85.44 0.654851 0.44653
85.441 0.655443 0.446632
85.442 0.656033 0.446733
85.443 0.656621 0.446834
85.444 0.657208 0.446935
85.445 0.657792 0.447035
85.446 0.658375 0.447134
85.447 0.658956 0.447233
85.448 0.659536 0.447332
85.449 0.660114 0.44743
85.45 0.66069 0.447527
85.451 0.661264 0.447624
85.452 0.661837 0.447721
85.453 0.662407 0.447817
85.454 0.662976 0.447913
85.455 0.663544 0.448008
85.456 0.664109 0.448102
85.457 0.664673 0.448197
85.458 0.665235 0.44829
85.459 0.665796 0.448384
85.46 0.666354 0.448476
85.461 0.666911 0.448569
85.462 0.667467 0.44866
85.463 0.66802 0.448752
85.464 0.668572 0.448843
85.465 0.669122 0.448933
85.466 0.66967 0.449023
85.467 0.670216 0.449112
85.468 0.670761 0.449201
85.469 0.671304 0.44929
85.47 0.671845 0.449378
85.471 0.672385 0.449466
85.472 0.672922 0.449553
85.473 0.673458 0.44964
85.474 0.673992 0.449726
85.475 0.674525 0.449812
85.476 0.675055 0.449897
85.477 0.675584 0.449982
85.478 0.676111 0.450067
85.479 0.676637 0.450151
85.48 0.67716 0.450234
85.481 0.677682 0.450317
85.482 0.678202 0.4504
85.483 0.67872 0.450482
85.484 0.679237 0.450564
85.485 0.679752 0.450646
85.486 0.680264 0.450727
85.487 0.680776 0.450807
85.488 0.681285 0.450887
85.489 0.681793 0.450967
85.49 0.682299 0.451046
85.491 0.682803 0.451125
85.492 0.683305 0.451203
85.493 0.683806 0.451281
85.494 0.684305 0.451359
85.495 0.684802 0.451436
85.496 0.685297 0.451513
85.497 0.685791 0.451589
85.498 0.686282 0.451665
85.499 0.686772 0.45174
85.5 0.68726 0.451815
85.501 0.687747 0.45189
85.502 0.688231 0.451964
85.503 0.688714 0.452038
85.504 0.689195 0.452112
85.505 0.689674 0.452185
85.506 0.690152 0.452257
85.507 0.690628 0.452329
85.508 0.691102 0.452401
85.509 0.691574 0.452472
85.51 0.692045 0.452543
85.511 0.692513 0.452614
85.512 0.69298 0.452684
85.513 0.693445 0.452754
85.514 0.693908 0.452823
85.515 0.694369 0.452892
85.516 0.694829 0.452961
85.517 0.695286 0.453029
85.518 0.695742 0.453097
85.519 0.696197 0.453164
85.52 0.696649 0.453232
85.521 0.6971 0.453298
85.522 0.697548 0.453365
85.523 0.697995 0.453431
85.524 0.698441 0.453496
85.525 0.698884 0.453561
85.526 0.699326 0.453626
85.527 0.699766 0.45369
85.528 0.700204 0.453754
85.529 0.700641 0.453818
85.53 0.701076 0.453881
85.531 0.701508 0.453944
85.532 0.70194 0.454007
85.533 0.702369 0.454069
85.534 0.702796 0.45413
85.535 0.703222 0.454192
85.536 0.703646 0.454253
85.537 0.704068 0.454314
85.538 0.704488 0.454374
85.539 0.704907 0.454434
85.54 0.705324 0.454494
85.541 0.705739 0.454553
85.542 0.706152 0.454612
85.543 0.706563 0.45467
85.544 0.706973 0.454728
85.545 0.707381 0.454786
85.546 0.707787 0.454844
85.547 0.708191 0.454901
85.548 0.708593 0.454958
85.549 0.708994 0.455014
85.55 0.709393 0.45507
85.551 0.709789 0.455126
85.552 0.710185 0.455182
85.553 0.710578 0.455237
85.554 0.71097 0.455291
85.555 0.711359 0.455346
85.556 0.711747 0.4554
85.557 0.712134 0.455454
85.558 0.712518 0.455507
85.559 0.712901 0.45556
85.56 0.713282 0.455613
85.561 0.713661 0.455665
85.562 0.714038 0.455718
85.563 0.714413 0.455769
85.564 0.714787 0.455821
85.565 0.715159 0.455872
85.566 0.715529 0.455923
85.567 0.715897 0.455973
85.568 0.716264 0.456023
85.569 0.716629 0.456073
85.57 0.716992 0.456123
85.571 0.717353 0.456172
85.572 0.717712 0.456221
85.573 0.71807 0.45627
85.574 0.718426 0.456318
85.575 0.71878 0.456366
85.576 0.719132 0.456414
85.577 0.719482 0.456461
85.578 0.719831 0.456508
85.579 0.720178 0.456555
85.58 0.720523 0.456601
85.581 0.720866 0.456648
85.582 0.721208 0.456693
85.583 0.721548 0.456739
85.584 0.721886 0.456784
85.585 0.722222 0.456829
85.586 0.722556 0.456874
85.587 0.722889 0.456918
85.588 0.72322 0.456962
85.589 0.723549 0.457006
85.59 0.723876 0.45705
85.591 0.724202 0.457093
85.592 0.724525 0.457136
85.593 0.724847 0.457179
85.594 0.725168 0.457221
85.595 0.725486 0.457263
85.596 0.725802 0.457305
85.597 0.726117 0.457346
85.598 0.72643 0.457388
85.599 0.726742 0.457429
85.6 0.727051 0.457469
85.601 0.727359 0.45751
85.602 0.727665 0.45755
85.603 0.727969 0.45759
85.604 0.728271 0.45763
85.605 0.728572 0.457669
85.606 0.728871 0.457708
85.607 0.729168 0.457747
85.608 0.729463 0.457786
85.609 0.729757 0.457824
85.61 0.730049 0.457862
85.611 0.730339 0.4579
85.612 0.730627 0.457937
85.613 0.730914 0.457975
85.614 0.731199 0.458012
85.615 0.731482 0.458048
85.616 0.731763 0.458085
85.617 0.732042 0.458121
85.618 0.73232 0.458157
85.619 0.732596 0.458193
85.62 0.73287 0.458229
85.621 0.733143 0.458264
85.622 0.733413 0.458299
85.623 0.733682 0.458334
85.624 0.733949 0.458368
85.625 0.734215 0.458403
85.626 0.734478 0.458437
85.627 0.73474 0.458471
85.628 0.735 0.458504
85.629 0.735259 0.458538
85.63 0.735516 0.458571
85.631 0.73577 0.458604
85.632 0.736024 0.458636
85.633 0.736275 0.458669
85.634 0.736525 0.458701
85.635 0.736773 0.458733
85.636 0.737019 0.458765
85.637 0.737263 0.458796
85.638 0.737506 0.458827
85.639 0.737747 0.458859
85.64 0.737986 0.458889
85.641 0.738224 0.45892
85.642 0.73846 0.458951
85.643 0.738694 0.458981
85.644 0.738926 0.459011
85.645 0.739157 0.45904
85.646 0.739386 0.45907
85.647 0.739613 0.459099
85.648 0.739838 0.459128
85.649 0.740062 0.459157
85.65 0.740284 0.459186
85.651 0.740504 0.459215
85.652 0.740722 0.459243
85.653 0.740939 0.459271
85.654 0.741154 0.459299
85.655 0.741368 0.459327
85.656 0.741579 0.459354
85.657 0.741789 0.459381
85.658 0.741997 0.459409
85.659 0.742204 0.459436
85.66 0.742409 0.459462
85.661 0.742612 0.459489
85.662 0.742813 0.459515
85.663 0.743013 0.459541
85.664 0.743211 0.459567
85.665 0.743407 0.459593
85.666 0.743601 0.459618
85.667 0.743794 0.459644
85.668 0.743985 0.459669
85.669 0.744175 0.459694
85.67 0.744362 0.459719
85.671 0.744548 0.459743
85.672 0.744733 0.459767
85.673 0.744915 0.459792
85.674 0.745096 0.459816
85.675 0.745276 0.45984
85.676 0.745453 0.459863
85.677 0.745629 0.459887
85.678 0.745803 0.45991
85.679 0.745976 0.459934
85.68 0.746146 0.459957
85.681 0.746316 0.45998
85.682 0.746483 0.460002
85.683 0.746649 0.460025
85.684 0.746813 0.460047
85.685 0.746975 0.460069
85.686 0.747136 0.460092
85.687 0.747295 0.460113
85.688 0.747452 0.460135
85.689 0.747608 0.460157
85.69 0.747762 0.460178
85.691 0.747915 0.460199
85.692 0.748065 0.46022
85.693 0.748214 0.460241
85.694 0.748362 0.460262
85.695 0.748507 0.460283
85.696 0.748651 0.460303
85.697 0.748794 0.460323
85.698 0.748935 0.460344
85.699 0.749074 0.460364
85.7 0.749211 0.460384
85.701 0.749347 0.460403
85.702 0.749481 0.460423
85.703 0.749614 0.460442
85.704 0.749744 0.460462
85.705 0.749874 0.460481
85.706 0.750001 0.4605
85.707 0.750127 0.460519
85.708 0.750251 0.460537
85.709 0.750374 0.460556
85.71 0.750495 0.460574
85.711 0.750615 0.460593
85.712 0.750732 0.460611
85.713 0.750848 0.460629
85.714 0.750963 0.460647
85.715 0.751076 0.460665
85.716 0.751187 0.460682
85.717 0.751297 0.4607
85.718 0.751405 0.460717
85.719 0.751511 0.460734
85.72 0.751616 0.460751
85.721 0.751719 0.460768
85.722 0.75182 0.460785
85.723 0.75192 0.460802
85.724 0.752019 0.460819
85.725 0.752115 0.460835
85.726 0.75221 0.460851
85.727 0.752304 0.460868
85.728 0.752396 0.460884
85.729 0.752486 0.4609
85.73 0.752575 0.460916
85.731 0.752662 0.460932
85.732 0.752747 0.460947
85.733 0.752831 0.460963
85.734 0.752914 0.460978
85.735 0.752994 0.460994
85.736 0.753074 0.461009
85.737 0.753151 0.461024
85.738 0.753227 0.461039
85.739 0.753301 0.461054
85.74 0.753374 0.461069
85.741 0.753446 0.461084
85.742 0.753515 0.461098
85.743 0.753583 0.461113
85.744 0.75365 0.461127
85.745 0.753715 0.461142
85.746 0.753778 0.461156
85.747 0.75384 0.46117
85.748 0.7539 0.461184
85.749 0.753959 0.461198
85.75 0.754016 0.461212
85.751 0.754072 0.461226
85.752 0.754126 0.461239
85.753 0.754178 0.461253
85.754 0.754229 0.461266
85.755 0.754278 0.46128
85.756 0.754326 0.461293
85.757 0.754372 0.461306
